"","idclient","idticket","Date","Montant","Points"
"22801",1797644,360100000000,2010-07-06 16:10:58,11.8,1
"22802",1797644,360100000000,2010-07-21 16:00:16,27.95,3
"22803",1797644,360100000000,2010-08-09 18:20:36,4.5,0
"22804",1797644,360100000000,2010-09-15 15:17:15,80.29,11
"22805",1797644,360100000000,2010-09-15 15:18:44,246.84,35
"22806",1797644,360100000000,2010-09-25 11:04:56,46.6,6
"22807",1797644,360100000000,2010-09-30 14:45:29,20.9,2
"22808",1797644,360100000000,2010-10-05 10:02:32,12.9,1
"22809",1797644,360100000000,2010-10-09 10:40:30,28.87,4
"22810",1797644,360100000000,2010-10-12 10:03:34,40.4,5
"22811",1797644,360100000000,2010-10-15 11:19:40,6.5,0
"22812",1797644,360100000000,2010-10-18 09:49:27,64.29,9
"22813",1797644,360100000000,2010-10-24 15:08:00,12.3,1
"22814",1797644,360100000000,2010-11-02 18:48:15,11.59,1
"22815",1797644,360100000000,2010-11-12 14:27:57,21.7,3
"22816",1797644,360100000000,2010-11-22 15:05:00,22.9,3
"22817",1797644,360100000000,2010-12-06 17:20:55,24.8,3
"22818",1797644,360100000000,2010-12-13 14:48:17,123.1,17
"22819",1797644,360100000000,2010-12-21 15:00:41,23.15,3
"22820",1797644,360100000000,2011-01-18 15:34:28,18,2
"22821",1797644,380100000000,2011-01-19 15:20:10,59.7,8
"22822",1797644,380100000000,2011-01-19 15:21:15,15.69,2
"22823",1797644,360600000000,2011-03-05 14:18:25,63.4,10
"22824",1797644,360100000000,2011-03-12 11:43:52,33.56,6
"22825",1797644,380100000000,2011-03-24 17:18:19,11.2,1
"22826",1797644,360300000000,2011-04-02 14:54:59,9.9,1
"22827",1797644,360600000000,2011-09-10 15:49:13,53.85,8
"22828",1797644,360200000000,2011-11-02 15:20:03,51.8,8
"22829",1797644,360100000000,2012-04-30 11:07:03,20,3
"22830",1797644,360300000000,2012-05-12 16:50:56,8.9,1
"22831",1797644,360500000000,2012-05-28 10:06:01,136.15,22
"22832",1797644,360100000000,2012-09-10 15:46:40,36.9,6
"22833",1797644,360600000000,2013-02-02 15:42:15,91.68,15
"22834",1797644,360100000000,2013-02-11 09:58:43,58.64,9
"22835",1797644,360100000000,2013-02-17 16:00:58,93.8,15
"22836",1797644,360100000000,2013-03-27 14:10:54,12.49,2
"22837",1797644,360100000000,2013-04-20 13:57:28,47.7,7
"22838",1797644,360100000000,2013-07-31 15:12:45,109.27,18
"22839",1797644,360500000000,2013-11-23 16:32:18,647.14,107
"22840",1797720,420500000000,2010-04-21 16:53:05,89.41,12
"22841",1797720,420400000000,2010-11-21 14:33:14,40.35,5
"22842",1797934,290900000000,2010-04-21 19:01:14,86.93,12
"22843",1797934,290500000000,2010-05-28 19:15:03,24.87,3
"22844",1797934,290100000000,2010-09-25 12:47:28,52.86,7
"22845",1797934,290100000000,2010-11-04 12:20:45,44.74,6
"22846",1797934,290300000000,2010-12-10 15:32:47,20.39,2
"22847",1797950,210200000000,2010-04-21 19:06:57,18.12,2
"22848",1797950,210100000000,2010-05-03 17:01:08,19.9,2
"22849",1797950,210300000000,2010-05-22 12:21:18,38.3,5
"22850",1797950,210200000000,2010-05-28 15:45:06,54.55,7
"22851",1797950,210100000000,2010-11-18 16:54:26,4.99,0
"22852",1797950,210200000000,2011-04-12 17:45:24,20.45,3
"22853",1797964,420400000000,2010-04-21 19:34:33,276.6,39
"22854",1797964,420700000000,2010-05-09 13:11:24,50,7
"22855",1797964,420700000000,2010-05-24 10:51:36,24.51,3
"22856",1797964,380400000000,2010-05-30 17:35:12,12.95,1
"22857",1797964,420400000000,2010-06-11 12:47:05,29.54,4
"22858",1797964,420200000000,2010-06-18 16:53:48,19.46,2
"22859",1797964,420500000000,2010-06-22 17:18:39,2.78,0
"22860",1797964,420400000000,2010-06-25 14:52:57,13.75,1
"22861",1797964,420200000000,2010-06-30 15:20:37,48.31,6
"22862",1797964,420400000000,2010-07-09 13:17:26,15.11,2
"22863",1797964,420400000000,2010-07-16 16:54:17,25.93,3
"22864",1797964,420200000000,2010-07-21 17:23:13,11.65,1
"22865",1797964,420400000000,2010-07-23 10:49:34,48.79,6
"22866",1797964,420300000000,2010-08-30 12:43:12,10.81,1
"22867",1797964,420200000000,2010-09-04 12:08:06,22.36,3
"22868",1797964,420200000000,2010-09-10 12:56:39,31.44,4
"22869",1797964,420500000000,2010-09-17 18:41:15,26.59,3
"22870",1797964,420400000000,2010-09-24 11:25:38,20.02,2
"22871",1797964,420400000000,2010-10-01 16:50:19,37.08,5
"22872",1797964,420200000000,2010-10-08 15:33:21,42.29,6
"22873",1797964,420200000000,2010-10-15 13:28:03,15.33,2
"22874",1797964,470700000000,2010-10-21 13:33:22,9.3,1
"22875",1797964,420400000000,2010-10-22 18:04:50,6.31,0
"22876",1797964,420300000000,2010-10-29 16:31:50,46.74,6
"22877",1797964,420400000000,2010-11-05 19:11:57,16.86,2
"22878",1797964,420200000000,2010-11-18 17:31:14,31.21,4
"22879",1797964,420900000000,2010-11-22 18:08:49,15.74,2
"22880",1797964,420900000000,2010-11-26 18:00:06,17.38,2
"22881",1797964,420600000000,2010-12-03 12:55:02,52.48,7
"22882",1797964,420500000000,2010-12-10 13:50:37,25.4,3
"22883",1797964,420300000000,2010-12-17 18:15:04,78.68,11
"22884",1797964,420600000000,2010-12-24 12:20:41,13.06,1
"22885",1797964,420400000000,2010-12-31 13:14:29,21.79,3
"22886",1797964,420600000000,2011-01-16 14:04:12,36.35,5
"22887",1797964,420400000000,2011-01-18 17:10:06,15.41,2
"22888",1797964,420300000000,2011-01-24 18:50:31,42.42,6
"22889",1797964,420200000000,2011-01-31 17:53:42,69.06,11
"22890",1797964,420300000000,2011-02-07 19:28:21,9.96,1
"22891",1797964,420500000000,2011-02-14 18:08:51,28.63,4
"22892",1797964,420500000000,2011-02-21 19:05:47,30.74,5
"22893",1797964,420200000000,2011-02-28 16:19:55,6.31,1
"22894",1797964,420200000000,2011-03-07 12:40:17,50.68,8
"22895",1797964,420400000000,2011-03-14 10:51:26,16.97,2
"22896",1797964,420400000000,2011-03-14 10:52:53,6.5,1
"22897",1797964,420200000000,2011-03-28 16:54:37,30.43,5
"22898",1797964,420500000000,2011-04-04 19:22:02,19.37,3
"22899",1797964,420800000000,2011-04-11 19:24:13,26.4,5
"22900",1797964,420800000000,2011-04-18 12:30:30,48.86,8
"22901",1797964,420200000000,2011-04-27 17:14:29,21.14,3
"22902",1797964,420200000000,2011-05-02 10:28:58,13,0
"22903",1797964,420200000000,2011-05-24 18:20:23,41.24,6
"22904",1797964,420500000000,2011-05-30 15:48:18,42.6,7
"22905",1797964,420400000000,2011-06-06 12:00:45,30.42,5
"22906",1797964,420400000000,2011-06-10 17:47:01,41.37,6
"22907",1797964,420400000000,2011-06-14 12:57:35,10.87,1
"22908",1797964,420500000000,2011-06-15 19:00:45,6.5,1
"22909",1797964,420400000000,2011-06-24 14:00:53,31.67,5
"22910",1797964,420500000000,2011-06-27 18:21:07,6.5,1
"22911",1797964,420400000000,2011-07-01 17:06:20,15.25,2
"22912",1797964,420200000000,2011-07-04 18:17:45,6.5,1
"22913",1797964,420500000000,2011-07-11 13:35:46,47.71,7
"22914",1797964,420400000000,2011-07-18 17:15:06,6.5,1
"22915",1797964,420400000000,2011-08-01 11:18:48,61.59,10
"22916",1797964,420400000000,2011-08-19 18:42:40,32.3,5
"22917",1797964,420200000000,2011-08-28 12:24:44,42.45,7
"22918",1797964,420500000000,2011-09-15 12:59:26,30.42,5
"22919",1797964,420300000000,2011-09-22 12:51:32,20.83,3
"22920",1797964,420400000000,2011-10-01 11:57:26,14.4,2
"22921",1797964,420600000000,2011-10-14 12:53:20,61.8,10
"22922",1797964,420500000000,2011-11-14 19:15:23,13,2
"22923",1797964,420400000000,2011-11-21 11:56:16,22.22,3
"22924",1797964,420400000000,2011-12-02 19:16:05,63.79,10
"22925",1797964,420400000000,2011-12-14 17:40:19,6.5,1
"22926",1797964,420400000000,2011-12-21 19:00:32,23.81,3
"22927",1797964,420200000000,2012-01-12 16:54:25,38.89,6
"22928",1797964,420400000000,2012-01-13 12:05:01,37.17,6
"22929",1797964,420400000000,2012-01-16 10:51:45,14.99,2
"22930",1797964,420500000000,2012-01-22 16:20:44,16.87,2
"22931",1797964,420400000000,2012-01-23 13:27:46,7.65,1
"22932",1797964,420500000000,2012-01-26 12:28:43,9.19,1
"22933",1797964,420500000000,2012-01-30 18:41:19,6.5,1
"22934",1797964,420200000000,2012-02-06 11:55:42,27.3,4
"22935",1797964,420200000000,2012-02-13 14:30:45,9.3,1
"22936",1797964,420500000000,2012-02-24 16:14:51,18.49,3
"22937",1797964,420400000000,2012-03-01 16:56:14,18.04,3
"22938",1797964,420300000000,2012-03-12 17:52:24,6.5,1
"22939",1797964,420400000000,2012-03-26 12:12:28,13.63,2
"22940",1797964,420300000000,2012-03-30 12:33:27,49.75,8
"22941",1797964,421500000000,2012-04-02 11:01:42,-26.83,0
"22942",1797964,420200000000,2012-04-02 11:10:07,6.52,1
"22943",1797964,420600000000,2012-04-22 18:50:12,1.25,0
"22944",1797964,420600000000,2012-06-15 16:21:03,49.2,8
"22945",1797964,420400000000,2012-06-22 13:15:06,10.89,1
"22946",1797964,420400000000,2013-06-04 18:39:52,76.6,12
"22947",1797964,420300000000,2013-06-14 14:18:15,101.3,16
"22948",1797964,420400000000,2013-06-14 19:52:36,84.92,14
"22949",1797968,540300000000,2010-04-21 19:59:47,143.5,20
"22950",1797968,540300000000,2010-06-12 19:11:52,25.5,3
"22951",1797968,540600000000,2010-06-13 13:21:14,69.04,9
"22952",1797968,540100000000,2010-06-18 20:01:56,18.3,2
"22953",1797968,540300000000,2010-09-04 17:40:56,7.95,1
"22954",1797968,540600000000,2010-12-04 18:03:42,34.73,4
"22955",1797968,540300000000,2010-12-18 12:35:27,26.15,3
"22956",1797968,540400000000,2011-03-23 19:59:13,137.4,22
"22957",1797968,540500000000,2011-04-17 15:39:45,147.6,25
"22958",1797968,540300000000,2011-04-17 18:51:43,11.29,1
"22959",1797968,540300000000,2011-04-23 15:01:28,30.4,5
"22960",1797968,540500000000,2011-06-11 15:51:18,96.9,19
"22961",1797968,540300000000,2011-10-05 18:45:18,6.5,1
"22962",1797968,540300000000,2012-05-10 18:19:01,231.4,40
"22963",1797968,540400000000,2012-05-12 18:22:56,29.78,4
"22964",1797968,540400000000,2012-12-03 17:38:04,93.8,15
"22965",1797968,540300000000,2013-06-02 15:54:24,34.75,5
"22966",1797968,540200000000,2013-07-02 19:13:05,80.55,13
"22967",1798029,190100000000,2010-04-22 10:40:00,176.51,25
"22968",1798029,190500000000,2010-05-27 16:06:41,83.6,11
"22969",1798029,190300000000,2010-06-01 16:22:19,149.1,21
"22970",1798029,190400000000,2010-06-01 16:49:55,28.25,4
"22971",1798029,190400000000,2010-06-18 16:16:30,22.1,3
"22972",1798029,190400000000,2010-07-03 10:34:12,76.15,10
"22973",1798029,190200000000,2010-08-21 10:08:14,33.52,4
"22974",1798029,190200000000,2010-10-08 16:55:25,6.07,0
"22975",1798029,190200000000,2010-11-03 10:43:21,18.75,2
"22976",1798029,190400000000,2010-11-09 15:49:00,36.78,5
"22977",1798029,190400000000,2010-11-20 14:13:57,34.15,4
"22978",1798029,190500000000,2010-12-08 11:20:17,7.34,1
"22979",1798029,190200000000,2010-12-10 15:09:58,138.51,19
"22980",1798029,190400000000,2010-12-21 14:57:43,144.83,20
"22981",1798029,190500000000,2011-02-05 14:20:48,52.75,9
"22982",1798029,190400000000,2011-02-08 16:05:00,2.7,0
"22983",1798029,190500000000,2011-02-18 10:31:54,28.5,9
"22984",1798029,190500000000,2011-04-02 14:57:27,36.01,6
"22985",1798029,190200000000,2011-05-25 10:27:35,102.46,17
"22986",1798029,190300000000,2011-07-13 17:37:02,25.9,4
"22987",1798029,190300000000,2011-09-15 16:30:55,15.01,2
"22988",1798029,190600000000,2011-12-06 15:34:02,9.95,1
"22989",1798029,190600000000,2011-12-23 14:19:24,30.89,5
"22990",1798029,190300000000,2012-01-14 16:17:48,55.8,9
"22991",1798029,190200000000,2012-01-19 15:41:40,92.52,15
"22992",1798029,190200000000,2012-01-26 15:17:26,149.55,24
"22993",1798029,190200000000,2012-03-08 16:32:16,41.98,9
"22994",1798029,190200000000,2012-03-13 16:27:31,133.15,44
"22995",1798029,190300000000,2012-05-03 15:46:46,33.15,7
"22996",1798029,190300000000,2012-05-03 16:13:25,89.35,29
"22997",1798029,190200000000,2012-05-15 17:56:01,56.8,9
"22998",1798029,190300000000,2012-06-21 15:15:14,26.87,4
"22999",1798029,190100000000,2012-08-29 14:44:03,31.82,8
"23000",1798029,190100000000,2012-09-17 14:44:36,59.95,19
"23001",1798029,190200000000,2012-09-18 15:26:22,5,0
"23002",1798029,190200000000,2012-10-03 15:25:13,22.05,3
"23003",1798029,190100000000,2012-10-17 16:18:08,133.65,22
"23004",1798029,190200000000,2012-12-21 14:47:19,24.45,4
"23005",1798029,190200000000,2013-01-09 10:49:07,55.35,11
"23006",1798029,190200000000,2013-02-01 13:48:44,23.4,5
"23007",1798029,190100000000,2013-02-07 14:11:10,20.54,3
"23008",1798029,190100000000,2013-03-20 09:57:37,5.68,0
"23009",1798029,190300000000,2013-04-11 16:13:25,13.5,2
"23010",1798029,190200000000,2013-04-23 15:48:18,80.93,13
"23011",1798029,190200000000,2013-05-02 15:36:20,170.74,32
"23012",1798029,190200000000,2013-05-06 14:18:57,17.45,2
"23013",1798029,190400000000,2013-05-15 15:37:34,12.4,2
"23014",1798029,190300000000,2013-06-29 10:21:59,43.86,10
"23015",1798029,190100000000,2013-07-10 09:44:17,5.97,0
"23016",1798029,190100000000,2013-07-30 10:43:31,20.67,3
"23017",1798029,190200000000,2013-09-20 16:59:48,11.4,1
"23018",1798029,190100000000,2013-09-26 16:16:25,30.95,10
"23019",1798029,190100000000,2013-10-15 10:54:18,30.4,10
"23020",1798029,190300000000,2013-12-27 15:36:39,13.13,2
"23021",1798089,670100000000,2010-04-22 11:27:33,39.56,5
"23022",1798089,670200000000,2010-06-24 11:43:35,11.95,1
"23023",1798089,670100000000,2010-10-05 11:48:47,56.8,8
"23024",1798089,670200000000,2010-10-19 16:50:56,53.25,7
"23025",1798089,670200000000,2010-12-09 16:38:07,5.98,0
"23026",1798089,670200000000,2010-12-23 17:17:47,60.5,8
"23027",1798089,670200000000,2011-04-07 11:58:28,39.65,6
"23028",1798089,730600000000,2011-06-08 15:08:00,27.5,0
"23029",1798118,190300000000,2010-04-22 11:35:55,107.5,15
"23030",1798118,190700000000,2010-04-24 17:06:50,56.78,8
"23031",1798118,190100000000,2010-05-28 16:22:55,536,76
"23032",1798149,280100000000,2010-04-22 11:42:04,123.88,17
"23033",1798177,470100000000,2010-04-22 12:21:54,90.97,12
"23034",1798207,290500000000,2010-04-22 12:43:14,55.26,7
"23035",1798207,290500000000,2010-06-17 12:47:33,14.95,2
"23036",1798207,290100000000,2011-02-04 12:32:34,79.55,13
"23037",1798207,290300000000,2011-03-04 12:37:08,27.95,4
"23038",1798207,290700000000,2011-04-28 13:01:29,53.79,8
"23039",1798223,540300000000,2010-04-22 13:12:46,90.56,12
"23040",1798223,540100000000,2011-04-20 18:29:26,78.08,14
"23041",1798223,540400000000,2011-12-04 19:21:49,36.03,6
"23042",1798223,540200000000,2012-04-21 16:38:20,17.99,2
"23043",1798223,540500000000,2013-04-07 16:13:31,29.06,4
"23044",1798223,540700000000,2013-05-06 14:26:12,31.23,5
"23045",1798257,380100000000,2010-04-22 12:54:55,187.92,26
"23046",1798257,380100000000,2010-08-07 14:46:45,9.3,1
"23047",1798301,250100000000,2010-04-22 14:36:42,227.76,32
"23048",1798301,250100000000,2010-04-22 15:28:09,28.9,4
"23049",1798301,251400000000,2010-05-07 13:52:46,6.49,0
"23050",1798301,250400000000,2010-05-07 16:08:31,224.79,32
"23051",1798301,250500000000,2010-06-25 18:32:13,99.4,14
"23052",1798301,250100000000,2010-06-29 17:50:36,20.17,2
"23053",1798301,250300000000,2010-07-10 14:18:17,28.88,4
"23054",1798301,250500000000,2010-07-16 11:36:23,14.9,2
"23055",1798301,250600000000,2010-07-22 14:20:11,76.25,10
"23056",1798301,250300000000,2010-07-30 13:02:34,19.05,2
"23057",1798301,250400000000,2010-08-10 13:35:19,72.23,10
"23058",1798301,250400000000,2010-08-24 14:09:46,128.46,18
"23059",1798301,250600000000,2010-09-30 12:54:53,6.03,0
"23060",1798301,250400000000,2010-10-01 16:14:42,161.73,23
"23061",1798301,250100000000,2010-10-19 16:55:16,20.24,2
"23062",1798301,250400000000,2010-11-24 14:21:02,17.95,2
"23063",1798301,250100000000,2012-03-15 15:35:48,296.94,64
"23064",1798301,250100000000,2012-03-16 12:14:32,48.8,8
"23065",1798301,250100000000,2012-03-22 14:31:17,270.8,47
"23066",1798301,250100000000,2012-03-22 15:37:13,135.85,22
"23067",1798301,251400000000,2012-03-30 13:38:40,10.95,1
"23068",1798301,251400000000,2012-03-30 14:12:32,6.8,1
"23069",1798301,250100000000,2012-03-30 17:28:02,659.16,117
"23070",1798301,250100000000,2012-03-30 18:09:29,-7.25,0
"23071",1798301,251400000000,2012-04-12 13:04:08,5.69,0
"23072",1798301,250400000000,2012-04-12 13:54:25,184.28,35
"23073",1798301,250100000000,2012-04-19 12:28:55,354.46,61
"23074",1798301,250100000000,2012-06-01 11:47:04,69.78,10
"23075",1798301,250100000000,2012-06-08 12:27:00,154.82,29
"23076",1798301,250400000000,2012-06-15 12:25:50,222.11,37
"23077",1798301,250500000000,2012-06-15 12:54:52,27.31,4
"23078",1798301,250400000000,2012-09-13 10:33:27,66.98,11
"23079",1798301,251400000000,2012-09-20 12:44:20,7.58,1
"23080",1798301,250600000000,2012-09-20 13:57:26,182.4,30
"23081",1798301,250100000000,2012-09-20 14:07:07,-2.38,0
"23082",1798301,250300000000,2013-04-19 12:28:12,149,25
"23083",1798301,250200000000,2013-04-26 12:36:39,38.78,6
"23084",1798301,251400000000,2013-09-10 15:08:15,11.14,1
"23085",1798323,50200111553,2010-04-22 15:14:22,54.2,7
"23086",1798323,50400009788,2010-05-15 17:19:31,61.95,8
"23087",1798323,50400009789,2010-05-15 17:20:54,24.95,3
"23088",1798323,50600043975,2010-05-17 10:38:35,33.77,4
"23089",1798323,50600068160,2010-10-02 10:27:42,8.87,1
"23090",1798323,50600076650,2010-11-17 16:16:37,5.9,0
"23091",1798323,50600083942,2010-12-31 15:15:48,8.5,1
"23092",1798323,50200155902,2011-03-10 16:26:50,15.9,2
"23093",1798323,50600096925,2011-03-14 15:42:33,5,0
"23094",1798323,50400011209,2011-03-25 10:20:18,13.98,2
"23095",1798323,50300077968,2011-04-02 12:04:03,13.95,2
"23096",1798323,50600102804,2011-04-16 16:32:04,11.45,1
"23097",1798323,50300088973,2011-06-17 15:31:58,13.55,0
"23098",1798370,300200000000,2010-04-22 15:40:21,156.83,22
"23099",1798392,70500119813,2010-04-22 15:39:36,169.21,24
"23100",1798392,71500004630,2010-04-22 16:05:16,0,0
"23101",1798392,70500128331,2010-06-17 12:13:04,44.85,6
"23102",1798392,70500132624,2010-07-12 13:50:51,29.25,4
"23103",1798392,70700048489,2010-10-01 15:07:43,89.15,12
"23104",1798392,70600105542,2010-11-11 11:22:03,31.15,4
"23105",1798392,70500176155,2011-03-24 16:21:53,57.73,11
"23106",1798392,70200084213,2011-11-01 16:03:21,124.5,21
"23107",1798392,70500214920,2011-11-02 15:15:46,71,11
"23108",1798392,70500216927,2011-11-14 14:58:13,26.75,5
"23109",1798392,70500217588,2011-11-17 18:48:28,47.5,7
"23110",1798392,70500217845,2011-11-19 16:09:54,41.5,6
"23111",1798392,280200000000,2012-03-08 15:41:04,27.86,4
"23112",1798392,70500238679,2012-03-15 10:44:23,14.85,3
"23113",1798392,70600155622,2012-03-15 18:40:51,87.8,15
"23114",1798392,70600156314,2012-03-22 10:47:48,19.75,3
"23115",1798392,70500243515,2012-04-06 12:54:42,20,3
"23116",1798392,70600162768,2012-04-24 11:26:54,69.56,11
"23117",1798392,70400102604,2012-06-09 12:10:48,67.55,11
"23118",1798392,70400102610,2012-06-09 12:21:26,2.25,0
"23119",1798392,70500266898,2012-08-13 11:38:12,16.75,2
"23120",1798392,70600207459,2013-04-05 15:23:45,39.29,6
"23121",1798392,70600213410,2013-05-06 15:22:46,47.55,10
"23122",1798392,280200000000,2013-06-04 14:38:41,12.95,2
"23123",1798392,70600228238,2013-09-06 11:05:01,35.45,5
"23124",1798392,70700098392,2013-09-08 16:04:10,6.15,1
"23125",1798392,70500342318,2013-10-09 16:19:10,33.84,5
"23126",1798392,70500348198,2013-11-12 11:05:47,48.25,13
"23127",1798392,70500349837,2013-11-21 17:33:21,19.95,3
"23128",1798392,70400124040,2013-12-01 17:26:17,37.24,6
"23129",1798403,80500038266,2010-04-22 15:49:01,878.82,125
"23130",1798403,80200138906,2010-05-10 10:28:39,81,11
"23131",1798403,80400074595,2010-05-14 16:03:38,99,14
"23132",1798403,80100232961,2010-09-06 17:04:53,42,6
"23133",1798403,80100264620,2011-01-08 14:56:38,12.7,1
"23134",1798403,80500050111,2011-03-05 17:25:23,58.6,10
"23135",1798403,80100284414,2011-03-21 12:39:24,20,6
"23136",1798403,80100284415,2011-03-21 12:39:53,62.25,14
"23137",1798403,80300149058,2011-04-18 10:27:06,20.9,3
"23138",1798403,80100307512,2011-07-02 13:57:39,15.9,0
"23139",1798501,450500000000,2010-04-22 16:27:45,46.79,6
"23140",1798501,450500000000,2010-04-22 16:32:14,0,0
"23141",1798501,450500000000,2010-05-27 17:10:34,53.55,7
"23142",1798501,450300000000,2011-03-29 14:34:01,80.9,13
"23143",1798501,450900000000,2011-05-21 11:44:46,65.95,20
